User_ID,Brand_ID,Path_Str,Converted,Path_Length
U_B07_02525,B07,Marketplace > YouTube > Marketplace > Google Search,True,4
U_B07_02526,B07,Instagram > Influencer Blog,False,2
U_B07_02527,B07,YouTube,False,1
U_B07_02528,B07,Instagram > YouTube > Google Search > Instagram > Google Search,True,5
U_B07_02529,B07,Marketplace > YouTube,False,2
U_B07_02530,B07,Influencer Blog > YouTube > Google Search,True,3
U_B07_02531,B07,Google Search,True,1
U_B07_02532,B07,Marketplace,False,1
U_B07_02533,B07,Instagram,False,1
U_B07_02534,B07,Marketplace > Influencer Blog > Google Search,False,3
U_B07_02535,B07,Google Search > Marketplace > Google Search > Marketplace,True,4
U_B07_02536,B07,Influencer Blog > Instagram > Marketplace,False,3
U_B07_02537,B07,Google Search > Marketplace,False,2
U_B07_02538,B07,Marketplace > Google Search > Instagram > Marketplace > Google Search,True,5
U_B07_02539,B07,YouTube,False,1
U_B07_02540,B07,YouTube > Instagram,False,2
U_B07_02541,B07,Influencer Blog,False,1
U_B07_02542,B07,YouTube > Instagram,False,2
U_B07_02543,B07,Instagram > Google Search,False,2
U_B07_02544,B07,YouTube > Marketplace > Influencer Blog,False,3
U_B07_02545,B07,Google Search,True,1
U_B07_02546,B07,Marketplace > Google Search > Influencer Blog > Marketplace > Google Search,True,5
U_B07_02547,B07,Instagram > YouTube > Instagram > YouTube,False,4
U_B07_02548,B07,Instagram > YouTube,False,2
U_B07_02549,B07,Marketplace > YouTube > Marketplace,False,3
U_B07_02550,B07,Instagram > Influencer Blog > Marketplace,False,3
U_B07_02551,B07,Influencer Blog > YouTube > Instagram > YouTube > Influencer Blog,False,5
U_B07_02552,B07,Instagram > Influencer Blog > Instagram,False,3
U_B07_02553,B07,Google Search > Influencer Blog > Google Search,True,3
U_B07_02554,B07,Instagram > YouTube > Marketplace,False,3
U_B07_02555,B07,Instagram > Marketplace > YouTube > Influencer Blog,False,4
U_B07_02556,B07,Marketplace > YouTube > Marketplace > Instagram > Marketplace > YouTube,False,6
U_B07_02557,B07,YouTube > Marketplace > Influencer Blog > YouTube,False,4
U_B07_02558,B07,YouTube > Marketplace > Instagram,False,3
U_B07_02559,B07,Google Search,True,1
U_B07_02560,B07,Influencer Blog,False,1
U_B07_02561,B07,Instagram > Google Search > Instagram > YouTube > Influencer Blog > Google Search,True,6
U_B07_02562,B07,YouTube,False,1
U_B07_02563,B07,Instagram > YouTube > Instagram > Google Search,False,4
U_B07_02564,B07,Marketplace > Instagram > Google Search,False,3
U_B07_02565,B07,Instagram > Marketplace,False,2
U_B07_02566,B07,YouTube > Google Search > Marketplace > YouTube > Instagram > Influencer Blog,False,6
U_B07_02567,B07,Google Search > YouTube,False,2
U_B07_02568,B07,YouTube > Marketplace > Instagram > Google Search,True,4
U_B07_02569,B07,Influencer Blog > Marketplace > Influencer Blog > Instagram > Google Search > YouTube > Google Search,True,7
U_B07_02570,B07,Influencer Blog > Google Search > Marketplace,True,3
U_B07_02571,B07,Google Search > Instagram > Marketplace > Influencer Blog,False,4
U_B07_02572,B07,Marketplace > Instagram > Google Search > YouTube > Google Search,True,5
U_B07_02573,B07,YouTube,False,1
U_B07_02574,B07,YouTube,False,1
U_B07_02575,B07,Instagram > YouTube > Influencer Blog > Marketplace > YouTube,False,5
U_B07_02576,B07,Influencer Blog > Marketplace,False,2
U_B07_02577,B07,Marketplace,False,1
U_B07_02578,B07,Marketplace,False,1
U_B07_02579,B07,Google Search > Marketplace > Google Search > Marketplace,True,4
U_B07_02580,B07,Instagram,False,1
U_B07_02581,B07,Influencer Blog > YouTube > Instagram > Marketplace > Influencer Blog > YouTube > Influencer Blog > Instagram > Google Search > YouTube > Google Search > YouTube > Instagram > Marketplace > Google Search > Influencer Blog > Instagram > YouTube > Instagram > Marketplace > Instagram > YouTube > Instagram > Marketplace > YouTube > Marketplace > Influencer Blog > YouTube,False,28
U_B07_02582,B07,Instagram > Influencer Blog > Google Search,True,3
U_B07_02583,B07,YouTube > Instagram > YouTube > Google Search,False,4
U_B07_02584,B07,Google Search > Instagram > Marketplace > Google Search,False,4
U_B07_02585,B07,YouTube > Google Search > Marketplace > YouTube > Marketplace,True,5
U_B07_02586,B07,Influencer Blog > Marketplace > Google Search,False,3
U_B07_02587,B07,Marketplace > Instagram,False,2
U_B07_02588,B07,Instagram,False,1
U_B07_02589,B07,Instagram,False,1
U_B07_02590,B07,YouTube > Google Search > Influencer Blog > Instagram > Marketplace > Influencer Blog > Marketplace,True,7
U_B07_02591,B07,Instagram > YouTube > Marketplace,False,3
U_B07_02592,B07,Influencer Blog > YouTube,False,2
U_B07_02593,B07,Marketplace > YouTube > Google Search,False,3
U_B07_02594,B07,Google Search > YouTube,False,2
U_B07_02595,B07,Influencer Blog > YouTube > Google Search > Influencer Blog > Google Search,True,5
U_B07_02596,B07,Marketplace,False,1
U_B07_02597,B07,YouTube > Marketplace > Google Search,True,3
U_B07_02598,B07,Instagram > Marketplace > Instagram > Google Search > Influencer Blog > Google Search,False,6
U_B07_02599,B07,YouTube > Instagram,False,2
U_B07_02600,B07,YouTube > Influencer Blog > Marketplace,False,3
U_B07_02601,B07,YouTube > Marketplace > Instagram > Influencer Blog,False,4
U_B07_02602,B07,Marketplace,True,1
U_B07_02603,B07,Google Search,True,1
U_B07_02604,B07,Instagram,False,1
U_B07_02605,B07,Google Search > YouTube > Influencer Blog > Google Search,False,4
U_B07_02606,B07,Google Search > YouTube > Marketplace > Google Search > Instagram,False,5
U_B07_02607,B07,Influencer Blog > Google Search > Instagram > Google Search,True,4
U_B07_02608,B07,Marketplace > Instagram,False,2
U_B07_02609,B07,Influencer Blog > Google Search > Marketplace,False,3
U_B07_02610,B07,Influencer Blog > Instagram,False,2
U_B07_02611,B07,Influencer Blog > YouTube > Influencer Blog > Marketplace,False,4
U_B07_02612,B07,YouTube > Instagram > Google Search > Influencer Blog,False,4
U_B07_02613,B07,Instagram,False,1
U_B07_02614,B07,Instagram > YouTube > Instagram,False,3
U_B07_02615,B07,Influencer Blog > YouTube > Google Search > Instagram > Google Search,True,5
U_B07_02616,B07,Instagram > YouTube,False,2
U_B07_02617,B07,Google Search > YouTube > Google Search,False,3
U_B07_02618,B07,YouTube,False,1
U_B07_02619,B07,Influencer Blog > Instagram > Influencer Blog,False,3
U_B07_02620,B07,Google Search > Instagram,False,2
U_B07_02621,B07,YouTube > Google Search > Instagram > Influencer Blog,False,4
U_B07_02622,B07,Instagram > Influencer Blog > Instagram > Google Search > Marketplace > Instagram > Influencer Blog > Instagram > YouTube > Google Search > Influencer Blog > Marketplace > Influencer Blog > Google Search > YouTube > Instagram > Marketplace > Influencer Blog > Instagram > Marketplace > Instagram > Marketplace > Google Search > Marketplace > Influencer Blog > Instagram > YouTube > Marketplace > YouTube > Google Search > YouTube > Influencer Blog > YouTube > Instagram > YouTube > Influencer Blog > Marketplace > YouTube,False,38
U_B07_02623,B07,YouTube,False,1
U_B07_02624,B07,Influencer Blog,False,1
U_B07_02625,B07,Google Search > Marketplace > Influencer Blog > Google Search,False,4
U_B07_02626,B07,Google Search > Influencer Blog > YouTube,False,3
U_B07_02627,B07,Google Search,False,1
U_B07_02628,B07,Google Search > Influencer Blog > Instagram,False,3
U_B07_02629,B07,Marketplace > Instagram > Marketplace > Instagram,False,4
U_B07_02630,B07,Marketplace > Instagram > Google Search,False,3
U_B07_02631,B07,YouTube > Instagram > Influencer Blog > YouTube > Instagram,False,5
U_B07_02632,B07,YouTube,True,1
U_B07_02633,B07,Marketplace,True,1
U_B07_02634,B07,Instagram,False,1
U_B07_02635,B07,YouTube > Google Search > YouTube > Google Search > Influencer Blog,False,5
U_B07_02636,B07,Google Search > YouTube > Marketplace > Influencer Blog,False,4
U_B07_02637,B07,Influencer Blog > Marketplace > Influencer Blog,False,3
U_B07_02638,B07,Marketplace > Google Search > YouTube > Google Search,False,4
U_B07_02639,B07,Influencer Blog,False,1
U_B07_02640,B07,Google Search > Influencer Blog > Google Search > Marketplace > Influencer Blog > Google Search,False,6
U_B07_02641,B07,YouTube > Google Search > Influencer Blog,False,3
U_B07_02642,B07,Influencer Blog > Google Search > Instagram > YouTube > Marketplace > YouTube > Marketplace,True,7
U_B07_02643,B07,Influencer Blog,False,1
U_B07_02644,B07,YouTube > Influencer Blog,False,2
U_B07_02645,B07,Marketplace > Google Search > Instagram > YouTube,False,4
U_B07_02646,B07,Instagram > YouTube,False,2
U_B07_02647,B07,Marketplace,False,1
U_B07_02648,B07,YouTube > Google Search > Marketplace > Instagram > Google Search,False,5
U_B07_02649,B07,Influencer Blog > Instagram > Google Search > Marketplace,False,4
U_B07_02650,B07,YouTube > Marketplace > YouTube,False,3
U_B07_02651,B07,YouTube > Google Search > Marketplace,True,3
U_B07_02652,B07,Marketplace > YouTube > Google Search > YouTube,False,4
U_B07_02653,B07,Instagram > Google Search > Influencer Blog,False,3
U_B07_02654,B07,Instagram,False,1
U_B07_02655,B07,YouTube,False,1
U_B07_02656,B07,Influencer Blog,False,1
U_B07_02657,B07,Instagram > Marketplace > Google Search,True,3
U_B07_02658,B07,YouTube,False,1
U_B07_02659,B07,Instagram,False,1
U_B07_02660,B07,Instagram,False,1
U_B07_02661,B07,Influencer Blog,False,1
U_B07_02662,B07,YouTube > Instagram > YouTube,False,3
U_B07_02663,B07,Google Search > Influencer Blog > Marketplace,True,3
U_B07_02664,B07,Google Search,False,1
U_B07_02665,B07,YouTube > Instagram,False,2
U_B07_02666,B07,Instagram,False,1
U_B07_02667,B07,Influencer Blog > Instagram > YouTube,False,3
U_B07_02668,B07,Marketplace,False,1
U_B07_02669,B07,YouTube > Marketplace > Instagram,False,3
U_B07_02670,B07,Influencer Blog > Marketplace,False,2
U_B07_02671,B07,YouTube > Instagram > Google Search > YouTube > Influencer Blog,False,5
U_B07_02672,B07,Instagram > Marketplace > Instagram,False,3
U_B07_02673,B07,YouTube,False,1
U_B07_02674,B07,YouTube > Influencer Blog > Instagram > Google Search > Instagram,False,5
U_B07_02675,B07,Marketplace > YouTube > Instagram > Influencer Blog,False,4
U_B07_02676,B07,Google Search > Instagram > Google Search,True,3
U_B07_02677,B07,Marketplace > Influencer Blog,False,2
U_B07_02678,B07,Google Search > Marketplace,True,2
U_B07_02679,B07,Marketplace > YouTube,False,2
U_B07_02680,B07,Instagram > YouTube > Instagram,False,3
U_B07_02681,B07,Google Search,True,1
U_B07_02682,B07,Influencer Blog,False,1
U_B07_02683,B07,YouTube > Marketplace,False,2
U_B07_02684,B07,Google Search > YouTube > Marketplace > Instagram,False,4
U_B07_02685,B07,Marketplace,False,1
U_B07_02686,B07,Marketplace > Influencer Blog,False,2
U_B07_02687,B07,YouTube > Marketplace > YouTube > Marketplace,False,4
U_B07_02688,B07,Marketplace > Instagram > Influencer Blog,False,3
U_B07_02689,B07,Google Search > Influencer Blog > YouTube > Marketplace > Instagram,False,5
U_B07_02690,B07,Google Search > Influencer Blog > Google Search > YouTube,False,4
U_B07_02691,B07,Google Search > YouTube > Google Search,True,3
U_B07_02692,B07,YouTube > Google Search > Marketplace > YouTube,False,4
U_B07_02693,B07,Influencer Blog > Marketplace,False,2
U_B07_02694,B07,Google Search > Marketplace,False,2
U_B07_02695,B07,Google Search,True,1
U_B07_02696,B07,Instagram > Marketplace > Influencer Blog > Instagram,False,4
U_B07_02697,B07,Instagram > Influencer Blog,False,2
U_B07_02698,B07,Instagram > YouTube > Influencer Blog > YouTube > Instagram,False,5
U_B07_02699,B07,Google Search,True,1
U_B07_02700,B07,Google Search > Influencer Blog > YouTube > Marketplace > Instagram > Google Search,False,6
U_B07_02701,B07,Google Search,False,1
U_B07_02702,B07,YouTube > Influencer Blog > Marketplace > Google Search,False,4
U_B07_02703,B07,YouTube > Google Search > YouTube > Google Search,True,4
U_B07_02704,B07,Instagram > Marketplace > YouTube,True,3
U_B07_02705,B07,Influencer Blog > Google Search > YouTube > Google Search,False,4
U_B07_02706,B07,Influencer Blog > Google Search > Instagram > Influencer Blog > Instagram > Google Search,True,6
U_B07_02707,B07,YouTube > Instagram,False,2
U_B07_02708,B07,Marketplace,False,1
U_B07_02709,B07,Marketplace > YouTube > Google Search,True,3
U_B07_02710,B07,Google Search > Marketplace,False,2
U_B07_02711,B07,Google Search > YouTube > Google Search,False,3
U_B07_02712,B07,YouTube,False,1
U_B07_02713,B07,Google Search,True,1
U_B07_02714,B07,Marketplace > Instagram,True,2
U_B07_02715,B07,Instagram,False,1
U_B07_02716,B07,Google Search > Marketplace > Instagram > Marketplace,True,4
U_B07_02717,B07,Google Search > Instagram,False,2
U_B07_02718,B07,Marketplace > Google Search > Influencer Blog > Marketplace,False,4
U_B07_02719,B07,Instagram > Influencer Blog > YouTube > Instagram,False,4
U_B07_02720,B07,Marketplace,False,1
U_B07_02721,B07,Influencer Blog > Instagram,False,2
U_B07_02722,B07,Marketplace > Instagram,False,2
U_B07_02723,B07,YouTube,False,1
U_B07_02724,B07,Marketplace > Influencer Blog > Marketplace,False,3
U_B07_02725,B07,Marketplace,False,1
U_B07_02726,B07,Instagram > YouTube > Influencer Blog,False,3
U_B07_02727,B07,Google Search > Influencer Blog > Marketplace > Google Search,False,4
U_B07_02728,B07,Google Search,False,1
U_B07_02729,B07,YouTube > Instagram > Marketplace > YouTube > Instagram > YouTube,False,6
U_B07_02730,B07,Instagram > Google Search > Instagram,False,3
U_B07_02731,B07,Instagram > Marketplace > Instagram > Marketplace > Instagram,False,5
U_B07_02732,B07,YouTube > Google Search > Instagram > Marketplace,False,4
U_B07_02733,B07,Instagram > YouTube > Instagram > Marketplace,False,4
U_B07_02734,B07,Influencer Blog > YouTube,False,2
U_B07_02735,B07,Influencer Blog > YouTube > Influencer Blog,False,3
U_B07_02736,B07,Marketplace > YouTube > Instagram > Marketplace,False,4
U_B07_02737,B07,Marketplace > Instagram > YouTube > Instagram,False,4
U_B07_02738,B07,YouTube,False,1
U_B07_02739,B07,Influencer Blog,False,1
U_B07_02740,B07,Marketplace > Instagram > Google Search > Influencer Blog > YouTube,False,5
U_B07_02741,B07,Google Search,False,1
U_B07_02742,B07,Influencer Blog > Google Search,True,2
U_B07_02743,B07,Google Search > Marketplace > Google Search,False,3
U_B07_02744,B07,Google Search > Marketplace,False,2
U_B07_02745,B07,Instagram,False,1
U_B07_02746,B07,YouTube > Marketplace > Influencer Blog > Instagram > Marketplace,False,5
U_B07_02747,B07,Instagram > Marketplace > YouTube > Google Search > Instagram > YouTube > Google Search,True,7
U_B07_02748,B07,Instagram,False,1
U_B07_02749,B07,Marketplace > Instagram > Marketplace > Google Search > Influencer Blog > Instagram,False,6
U_B07_02750,B07,Marketplace > YouTube > Google Search,False,3
U_B07_02751,B07,YouTube > Instagram > Google Search > Instagram,False,4
U_B07_02752,B07,YouTube > Google Search > Influencer Blog > Instagram > Marketplace,False,5
U_B07_02753,B07,Influencer Blog > YouTube > Influencer Blog > Google Search,True,4
U_B07_02754,B07,Influencer Blog > Marketplace > Google Search > YouTube > Instagram > Marketplace,False,6
U_B07_02755,B07,YouTube > Instagram,False,2
U_B07_02756,B07,Influencer Blog > YouTube > Instagram,False,3
U_B07_02757,B07,Influencer Blog > Instagram > Influencer Blog > YouTube > Instagram > Google Search,False,6
U_B07_02758,B07,Influencer Blog > Google Search > YouTube > Influencer Blog > Google Search,False,5
U_B07_02759,B07,Marketplace > Google Search > Influencer Blog > YouTube > Marketplace,False,5
U_B07_02760,B07,Influencer Blog > YouTube > Instagram,False,3
U_B07_02761,B07,Instagram,False,1
U_B07_02762,B07,Instagram > Marketplace > Influencer Blog > YouTube > Influencer Blog,False,5
U_B07_02764,B07,Marketplace > Google Search > Instagram,False,3
U_B07_02765,B07,Influencer Blog,False,1
U_B07_02766,B07,Marketplace > Influencer Blog > Google Search > Marketplace,False,4
U_B07_02767,B07,Influencer Blog > Marketplace > YouTube > Influencer Blog,False,4
U_B07_02768,B07,Instagram > Google Search,False,2
U_B07_02769,B07,Influencer Blog > Google Search > Marketplace > YouTube > Instagram > Marketplace,True,6
U_B07_02770,B07,Marketplace,False,1
U_B07_02771,B07,YouTube > Influencer Blog > Instagram,False,3
U_B07_02772,B07,Marketplace > YouTube,False,2
U_B07_02773,B07,Google Search > Instagram > Marketplace > YouTube > Instagram > Marketplace > Influencer Blog > Marketplace > Google Search > Instagram > Google Search > Instagram > Marketplace > YouTube > Marketplace > YouTube > Influencer Blog > Instagram > Google Search > YouTube > Marketplace > Google Search > YouTube > Marketplace > Google Search > Marketplace > Influencer Blog > Instagram > Google Search > Influencer Blog > Google Search > Marketplace > Influencer Blog > YouTube > Marketplace > YouTube > Google Search > Influencer Blog > Marketplace,False,39
U_B07_02774,B07,YouTube > Influencer Blog > Instagram,False,3
U_B07_02775,B07,Influencer Blog > Instagram > Influencer Blog > Google Search,False,4
U_B07_02776,B07,Instagram > Marketplace > Influencer Blog > Google Search,False,4
U_B07_02777,B07,Marketplace > YouTube,False,2
U_B07_02778,B07,Influencer Blog,False,1
U_B07_02779,B07,YouTube > Influencer Blog > Marketplace > Google Search,False,4
U_B07_02780,B07,Google Search,False,1
U_B07_02781,B07,Marketplace,False,1
U_B07_02782,B07,Instagram > Marketplace > YouTube > Influencer Blog > Instagram,False,5
U_B07_02783,B07,YouTube > Influencer Blog,False,2
U_B07_02784,B07,YouTube > Influencer Blog > Google Search > Instagram,False,4
U_B07_02785,B07,Google Search > Influencer Blog > YouTube,False,3
U_B07_02786,B07,Instagram,False,1
U_B07_02787,B07,Marketplace > Google Search > YouTube > Google Search,True,4
U_B07_02788,B07,Influencer Blog > Google Search > Instagram > YouTube > Influencer Blog,False,5
U_B07_02789,B07,YouTube > Google Search > Influencer Blog > Instagram > YouTube > Influencer Blog > Google Search,True,7
U_B07_02790,B07,YouTube > Google Search > Marketplace > Google Search,False,4
U_B07_02791,B07,Influencer Blog > YouTube > Google Search > Marketplace,False,4
U_B07_02792,B07,YouTube > Instagram,False,2
U_B07_02793,B07,Instagram > YouTube,False,2
U_B07_02794,B07,Instagram,False,1
U_B07_02795,B07,Instagram > Influencer Blog > Google Search > Marketplace > Instagram,False,5
U_B07_02796,B07,Marketplace > YouTube > Influencer Blog,False,3
U_B07_02797,B07,YouTube,False,1
U_B07_02798,B07,YouTube,False,1
U_B07_02799,B07,YouTube > Google Search > Influencer Blog > Google Search,False,4
U_B07_02800,B07,Instagram > Influencer Blog > YouTube > Instagram,False,4
U_B07_02801,B07,Google Search > Marketplace,True,2
U_B07_02802,B07,Instagram > Influencer Blog > Google Search > Marketplace > Google Search,False,5
U_B07_02803,B07,Marketplace > Instagram > Influencer Blog > Marketplace > Google Search > Marketplace > Google Search,True,7
U_B07_02804,B07,Marketplace > Instagram > Marketplace > YouTube,False,4
U_B07_02805,B07,Marketplace > Influencer Blog > Instagram,False,3
U_B07_02806,B07,Instagram,False,1
U_B07_02807,B07,Influencer Blog > YouTube > Instagram,False,3
U_B07_02808,B07,YouTube > Instagram,False,2
U_B07_02809,B07,Instagram > Influencer Blog,False,2
U_B07_02810,B07,Google Search > Instagram,False,2
U_B07_02811,B07,Marketplace > Google Search > Marketplace > YouTube,False,4
U_B07_02812,B07,Influencer Blog > YouTube > Instagram,False,3
U_B07_02813,B07,Instagram > Influencer Blog > Google Search > YouTube,False,4
U_B07_02814,B07,Marketplace > YouTube > Marketplace,False,3
U_B07_02815,B07,Influencer Blog > Instagram,False,2
U_B07_02816,B07,Influencer Blog > Marketplace > Google Search > Instagram,False,4
U_B07_02817,B07,Marketplace > Instagram > Google Search,True,3
U_B07_02818,B07,Google Search > YouTube > Instagram > Google Search > Instagram,False,5
U_B07_02819,B07,YouTube,False,1
U_B07_02820,B07,YouTube > Marketplace > Google Search > Influencer Blog > Google Search > Marketplace,False,6
U_B07_02821,B07,Influencer Blog > Marketplace > Instagram > Marketplace > Instagram,False,5
U_B07_02822,B07,Influencer Blog,False,1
U_B07_02823,B07,Instagram > Influencer Blog,True,2
U_B07_02824,B07,Influencer Blog > Marketplace > Google Search,True,3
U_B07_02825,B07,Google Search > Instagram > Influencer Blog,False,3
U_B07_02826,B07,YouTube > Google Search > Marketplace,False,3
U_B07_02827,B07,Google Search > Marketplace > Influencer Blog > Marketplace > Instagram > Google Search,False,6
U_B07_02828,B07,Google Search > Instagram > YouTube > Google Search,True,4
U_B07_02829,B07,Google Search > Influencer Blog > YouTube > Instagram > Google Search,False,5
U_B07_02830,B07,Google Search > Marketplace > YouTube > Google Search > Influencer Blog > Marketplace,True,6
U_B07_02831,B07,Influencer Blog > Google Search > Instagram > Google Search,True,4
U_B07_02832,B07,Instagram > Marketplace > Influencer Blog > Marketplace > Instagram,False,5
U_B07_02833,B07,YouTube > Influencer Blog > Marketplace > Instagram,False,4
U_B07_02834,B07,Instagram > Marketplace > YouTube > Influencer Blog > Google Search > YouTube,False,6
U_B07_02835,B07,Google Search,False,1
U_B07_02836,B07,YouTube > Google Search > YouTube > Google Search,False,4
U_B07_02837,B07,Instagram > YouTube > Influencer Blog > YouTube > Influencer Blog > Marketplace > YouTube > Influencer Blog > YouTube > Instagram > Google Search > Instagram > Marketplace > YouTube > Google Search > YouTube > Instagram > Marketplace > Instagram > Google Search > Influencer Blog > Google Search > YouTube > Instagram > Influencer Blog > Google Search,False,26
U_B07_02838,B07,Influencer Blog > Instagram > Marketplace > Instagram > Google Search,True,5
U_B07_02839,B07,Google Search,True,1
U_B07_02840,B07,Influencer Blog > Google Search,False,2
U_B07_02841,B07,YouTube > Google Search > Instagram,False,3
U_B07_02842,B07,Influencer Blog > Google Search > Marketplace > Influencer Blog > YouTube > Google Search,False,6
U_B07_02843,B07,Marketplace > Google Search > Influencer Blog,False,3
U_B07_02844,B07,YouTube,False,1
U_B07_02845,B07,Influencer Blog > YouTube > Instagram,False,3
U_B07_02846,B07,Instagram > Google Search,False,2
U_B07_02847,B07,Instagram > Influencer Blog > Instagram > Influencer Blog,False,4
U_B07_02848,B07,Instagram > Influencer Blog,False,2
U_B07_02849,B07,Instagram > YouTube > Instagram > YouTube,False,4
U_B07_02850,B07,Instagram,False,1
U_B07_02851,B07,Google Search > YouTube > Marketplace > Instagram > Google Search,False,5
U_B07_02852,B07,Marketplace > Influencer Blog > Google Search > Instagram > Google Search,True,5
U_B07_02853,B07,Marketplace > Influencer Blog,False,2
U_B07_02854,B07,Instagram,True,1
U_B07_02855,B07,Google Search,False,1
U_B07_02856,B07,YouTube > Instagram,True,2
U_B07_02857,B07,Google Search > YouTube > Influencer Blog > Instagram > Influencer Blog,False,5
U_B07_02858,B07,Google Search > YouTube > Marketplace,False,3
U_B07_02859,B07,Google Search > YouTube > Influencer Blog > Instagram > Google Search,True,5
U_B07_02860,B07,Influencer Blog > Instagram > YouTube > Google Search > Influencer Blog > Marketplace,True,6
U_B07_02861,B07,YouTube > Instagram > YouTube,False,3
U_B07_02862,B07,Marketplace > Google Search > YouTube > Google Search,True,4
U_B07_02863,B07,Instagram,False,1
U_B07_02864,B07,Influencer Blog,False,1
U_B07_02865,B07,YouTube > Instagram,False,2
U_B07_02866,B07,Google Search,True,1
U_B07_02867,B07,YouTube > Google Search,False,2
U_B07_02868,B07,Google Search > Marketplace,True,2
U_B07_02869,B07,Marketplace > Instagram > Google Search,False,3
U_B07_02870,B07,Instagram > Marketplace,False,2
U_B07_02871,B07,Instagram,False,1
U_B07_02872,B07,Instagram > Influencer Blog,False,2
U_B07_02873,B07,Influencer Blog,False,1
U_B07_02874,B07,Google Search > Marketplace > Instagram > YouTube > Marketplace > YouTube,False,6
U_B07_02875,B07,Influencer Blog,False,1
U_B07_02876,B07,YouTube,False,1
U_B07_02877,B07,Google Search,False,1
U_B07_02878,B07,Influencer Blog > YouTube,False,2
U_B07_02879,B07,YouTube > Instagram > Google Search > Marketplace,False,4
U_B07_02881,B07,Marketplace,False,1
U_B07_02882,B07,Influencer Blog,False,1
U_B07_02883,B07,Marketplace > Instagram,False,2
U_B07_02884,B07,Google Search > Influencer Blog,False,2
U_B07_02885,B07,Google Search > Marketplace,True,2
U_B07_02886,B07,Influencer Blog,False,1
U_B07_02887,B07,Marketplace > Influencer Blog > YouTube > Influencer Blog > YouTube,False,5
U_B07_02888,B07,YouTube > Google Search > Influencer Blog > YouTube,False,4
U_B07_02889,B07,Instagram > Influencer Blog > YouTube > Marketplace,False,4
U_B07_02890,B07,Marketplace > Influencer Blog,False,2
U_B07_02891,B07,YouTube > Influencer Blog,False,2
U_B07_02892,B07,Influencer Blog > Marketplace > Instagram > Google Search,False,4
U_B07_02893,B07,YouTube > Marketplace > YouTube,False,3
U_B07_02894,B07,YouTube > Marketplace > Influencer Blog > YouTube > Marketplace > Instagram,True,6
U_B07_02895,B07,Instagram > Google Search > Influencer Blog,False,3
U_B07_02896,B07,Influencer Blog > Marketplace > YouTube,False,3
U_B07_02897,B07,Google Search > Instagram > Google Search > Instagram > Marketplace,False,5
U_B07_02898,B07,Instagram > YouTube,False,2
U_B07_02899,B07,Marketplace > YouTube > Instagram > YouTube > Influencer Blog,False,5
U_B07_02900,B07,YouTube,False,1
U_B07_02901,B07,Influencer Blog > YouTube,False,2
U_B07_02902,B07,Google Search > Instagram,False,2
U_B07_02903,B07,Instagram > Influencer Blog > Instagram > Google Search > Marketplace > YouTube > Marketplace,True,7
U_B07_02904,B07,Google Search > Marketplace > Instagram > Google Search > Marketplace > YouTube,False,6
U_B07_02905,B07,Instagram > Marketplace > YouTube > Google Search > YouTube > Instagram > Google Search,True,7
U_B07_02906,B07,Marketplace > YouTube > Google Search > Influencer Blog,False,4
U_B07_02907,B07,Instagram > Marketplace > Google Search > Marketplace > Influencer Blog,False,5
U_B07_02908,B07,Influencer Blog,False,1
U_B07_02909,B07,YouTube,True,1
U_B07_02910,B07,Instagram > Influencer Blog > Google Search > Influencer Blog > Google Search,False,5
U_B07_02911,B07,Instagram > YouTube,False,2
U_B07_02912,B07,Instagram > Influencer Blog > Google Search,False,3
U_B07_02913,B07,Google Search,False,1
U_B07_02914,B07,Influencer Blog > Instagram > YouTube > Google Search > Instagram,False,5
U_B07_02915,B07,YouTube > Marketplace > Instagram,False,3
U_B07_02917,B07,Instagram,False,1
U_B07_02918,B07,Google Search > Instagram > YouTube > Instagram > Google Search,False,5
U_B07_02920,B07,Marketplace > Instagram,False,2
U_B07_02921,B07,Marketplace > Google Search > Marketplace > Google Search,False,4
U_B07_02922,B07,Google Search > Influencer Blog > YouTube,False,3
U_B07_02923,B07,Influencer Blog > Google Search,False,2
U_B07_02924,B07,Google Search > Influencer Blog > YouTube > Instagram > Google Search,True,5
U_B07_02925,B07,Influencer Blog > YouTube > Instagram > Google Search > YouTube > Instagram > Google Search,True,7
U_B07_02926,B07,YouTube > Google Search,False,2
U_B07_02927,B07,Instagram > YouTube > Marketplace > Google Search > YouTube,False,5
U_B07_02928,B07,Marketplace > Google Search,True,2
U_B07_02929,B07,Marketplace,False,1
U_B07_02930,B07,Marketplace > Google Search > Influencer Blog > Google Search > Marketplace > YouTube > Google Search,True,7
U_B07_02931,B07,YouTube,False,1
U_B07_02932,B07,Marketplace > Instagram > Marketplace > YouTube > Marketplace,False,5
U_B07_02933,B07,YouTube > Google Search > Influencer Blog > Instagram > Google Search,True,5
U_B07_02934,B07,Google Search > Marketplace > Influencer Blog,False,3
U_B07_02935,B07,YouTube > Instagram,False,2
U_B07_02936,B07,Marketplace > Instagram > Marketplace,False,3
U_B07_02937,B07,Instagram > Influencer Blog > YouTube,False,3
U_B07_02938,B07,Instagram > YouTube > Instagram,False,3
U_B07_02939,B07,Marketplace,False,1
U_B07_02940,B07,Marketplace,False,1
U_B07_02941,B07,Google Search,True,1
U_B07_02942,B07,Influencer Blog > Marketplace > Influencer Blog,False,3
U_B07_02943,B07,Google Search > Influencer Blog,False,2
