User_ID,Brand_ID,Purchase_Timestamp,Last_Click_Channel,Last_Click_Timestamp,Credit,Attribution_Type
U_B06_02579,B06,2026-01-05 20:57:00,Instagram,,1.0,orphan_fallback
U_B06_02715,B06,2026-01-05 19:11:00,YouTube,,1.0,orphan_fallback
U_B06_02812,B06,2026-01-08 14:37:00,Google Search,,1.0,orphan_fallback
U_B06_02818,B06,2026-01-12 06:31:00,Instagram,,1.0,orphan_fallback
U_B06_02878,B06,2026-01-07 22:48:00,Influencer Blog,,1.0,orphan_fallback
U_B06_02937,B06,2026-01-08 15:37:00,Google Search,,1.0,orphan_fallback
U_B06_02938,B06,2026-01-09 04:13:00,Instagram,,1.0,orphan_fallback
U_B06_02965,B06,2026-01-08 13:36:00,YouTube,,1.0,orphan_fallback
U_B06_02974,B06,2026-01-14 19:41:00,Google Search,,1.0,orphan_fallback
U_B06_02976,B06,2026-01-02 19:25:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03003,B06,2026-01-10 15:40:00,YouTube,,1.0,orphan_fallback
U_B06_03075,B06,2026-01-04 14:43:00,YouTube,,1.0,orphan_fallback
U_B06_03157,B06,2026-01-09 20:07:00,Marketplace,,1.0,orphan_fallback
U_B06_03160,B06,2026-01-10 00:38:00,Instagram,,1.0,orphan_fallback
U_B06_03193,B06,2026-01-05 06:55:00,Influencer Blog,2026-01-02 09:33:00,1.0,last_click
U_B06_03316,B06,2026-01-07 00:25:00,Google Search,,1.0,orphan_fallback
U_B06_03455,B06,2026-01-07 06:52:00,YouTube,,1.0,orphan_fallback
U_B06_03475,B06,2026-01-10 03:52:00,Marketplace,,1.0,orphan_fallback
U_B06_03479,B06,2026-01-02 11:35:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03504,B06,2026-01-04 13:42:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03533,B06,2026-01-11 02:07:00,Marketplace,,1.0,orphan_fallback
U_B06_03597,B06,2026-01-02 04:35:00,Instagram,,1.0,orphan_fallback
U_B06_03645,B06,2026-01-12 05:39:00,Google Search,2026-01-04 08:03:00,1.0,last_click
U_B06_03663,B06,2026-01-08 10:27:00,Google Search,,1.0,orphan_fallback
U_B06_03664,B06,2026-01-08 21:15:00,Google Search,,1.0,orphan_fallback
U_B06_03686,B06,2026-01-02 09:15:00,YouTube,,1.0,orphan_fallback
U_B06_03731,B06,2026-01-10 17:15:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03786,B06,2026-01-11 09:20:00,Instagram,2026-01-02 22:37:00,1.0,last_click
U_B06_03801,B06,2026-01-08 01:53:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03804,B06,2026-01-04 09:49:00,Marketplace,,1.0,orphan_fallback
U_B06_03808,B06,2026-01-05 00:07:00,Google Search,,1.0,orphan_fallback
U_B06_03840,B06,2026-01-11 03:37:00,Influencer Blog,2026-01-07 16:51:00,1.0,last_click
U_B06_03864,B06,2026-01-08 22:19:00,Google Search,,1.0,orphan_fallback
U_B06_03890,B06,2026-01-06 05:53:00,Google Search,2026-01-04 05:03:00,1.0,last_click
U_B06_03894,B06,2026-01-07 16:21:00,Google Search,,1.0,orphan_fallback
U_B06_03917,B06,2026-01-09 14:48:00,Influencer Blog,,1.0,orphan_fallback
U_B06_03923,B06,2026-01-07 09:04:00,YouTube,,1.0,orphan_fallback
U_B06_03926,B06,2026-01-08 15:02:00,Google Search,2026-01-07 02:46:00,1.0,last_click
U_B06_04007,B06,2026-01-02 21:54:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04022,B06,2026-01-09 00:26:00,YouTube,2026-01-04 18:09:00,1.0,last_click
U_B06_04064,B06,2026-01-10 15:55:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04120,B06,2026-01-05 14:48:00,Google Search,,1.0,orphan_fallback
U_B06_04139,B06,2026-01-10 04:58:00,Marketplace,,1.0,orphan_fallback
U_B06_04223,B06,2026-01-08 12:07:00,Instagram,2026-01-01 12:18:00,1.0,last_click
U_B06_04235,B06,2026-01-10 14:25:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04249,B06,2026-01-10 10:17:00,Marketplace,,1.0,orphan_fallback
U_B06_04283,B06,2026-01-05 08:18:00,Instagram,,1.0,orphan_fallback
U_B06_04317,B06,2026-01-07 14:25:00,YouTube,,1.0,orphan_fallback
U_B06_04385,B06,2026-01-03 19:24:00,Instagram,,1.0,orphan_fallback
U_B06_04391,B06,2026-01-04 01:21:00,YouTube,,1.0,orphan_fallback
U_B06_04393,B06,2026-01-06 15:08:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04433,B06,2026-01-02 15:27:00,Marketplace,,1.0,orphan_fallback
U_B06_04518,B06,2026-01-10 02:36:00,Influencer Blog,2026-01-06 23:07:00,1.0,last_click
U_B06_04555,B06,2026-01-05 18:20:00,Instagram,,1.0,orphan_fallback
U_B06_04567,B06,2026-01-02 10:32:00,YouTube,,1.0,orphan_fallback
U_B06_04628,B06,2026-01-06 14:31:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04666,B06,2026-01-03 06:57:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04730,B06,2026-01-05 18:52:00,YouTube,,1.0,orphan_fallback
U_B06_04755,B06,2026-01-06 14:37:00,YouTube,,1.0,orphan_fallback
U_B06_04766,B06,2026-01-11 14:56:00,Instagram,2026-01-09 02:04:00,1.0,last_click
U_B06_04773,B06,2026-01-05 10:40:00,Google Search,,1.0,orphan_fallback
U_B06_04790,B06,2026-01-06 06:33:00,Influencer Blog,,1.0,orphan_fallback
U_B06_04797,B06,2026-01-04 23:08:00,Marketplace,,1.0,orphan_fallback
U_B06_04808,B06,2026-01-14 01:34:00,Marketplace,,1.0,orphan_fallback
U_B06_04816,B06,2026-01-12 00:14:00,Influencer Blog,2026-01-09 01:35:00,1.0,last_click
U_B06_04865,B06,2026-01-11 07:18:00,Instagram,2026-01-04 05:01:00,1.0,last_click
U_B06_04886,B06,2026-01-12 12:34:00,YouTube,,1.0,orphan_fallback
U_B06_04917,B06,2026-01-11 10:47:00,Instagram,2026-01-07 13:50:00,1.0,last_click
U_B06_04995,B06,2026-01-10 18:21:00,Influencer Blog,2026-01-04 18:33:00,1.0,last_click
U_B06_05042,B06,2026-01-09 12:20:00,Influencer Blog,,1.0,orphan_fallback
U_B06_05046,B06,2026-01-06 00:15:00,YouTube,,1.0,orphan_fallback
U_B06_05097,B06,2026-01-09 03:59:00,Marketplace,,1.0,orphan_fallback
U_B06_05112,B06,2026-01-13 02:05:00,Marketplace,,1.0,orphan_fallback
U_B06_05119,B06,2026-01-05 15:53:00,Instagram,2026-01-04 07:27:00,1.0,last_click
U_B06_05155,B06,2026-01-11 06:12:00,Instagram,,1.0,orphan_fallback
U_B06_05295,B06,2026-01-08 21:24:00,Marketplace,,1.0,orphan_fallback
U_B06_05329,B06,2026-01-07 15:31:00,YouTube,,1.0,orphan_fallback
U_B06_05388,B06,2026-01-02 19:08:00,Influencer Blog,,1.0,orphan_fallback
U_B06_05436,B06,2026-01-04 11:11:00,Google Search,,1.0,orphan_fallback
U_B06_05441,B06,2026-01-05 22:51:00,YouTube,,1.0,orphan_fallback
U_B06_05448,B06,2026-01-03 03:21:00,Marketplace,,1.0,orphan_fallback
U_B06_05511,B06,2026-01-10 02:21:00,Google Search,,1.0,orphan_fallback
U_B06_05646,B06,2026-01-11 19:06:00,Instagram,,1.0,orphan_fallback
U_B06_05751,B06,2026-01-10 09:53:00,Instagram,2026-01-01 15:16:00,1.0,last_click
U_B06_05763,B06,2026-01-03 23:58:00,Google Search,,1.0,orphan_fallback
U_B06_05826,B06,2026-01-09 13:48:00,Marketplace,,1.0,orphan_fallback
U_B06_05832,B06,2026-01-04 16:41:00,Instagram,,1.0,orphan_fallback
U_B06_05850,B06,2026-01-03 12:21:00,Marketplace,,1.0,orphan_fallback
U_B06_05873,B06,2026-01-11 14:43:00,Marketplace,,1.0,orphan_fallback
U_B06_05896,B06,2026-01-10 10:02:00,Google Search,,1.0,orphan_fallback
U_B06_05923,B06,2026-01-03 08:40:00,Instagram,,1.0,orphan_fallback
U_B06_05928,B06,2026-01-03 15:43:00,Influencer Blog,,1.0,orphan_fallback
U_B06_05939,B06,2026-01-07 13:57:00,Influencer Blog,,1.0,orphan_fallback
U_B06_05976,B06,2026-01-10 19:01:00,YouTube,,1.0,orphan_fallback
U_B06_05987,B06,2026-01-12 05:50:00,YouTube,2026-01-06 14:58:00,1.0,last_click
U_B06_06020,B06,2026-01-07 12:14:00,Marketplace,2026-01-05 22:45:00,1.0,last_click
U_B06_06054,B06,2026-01-05 03:19:00,Influencer Blog,,1.0,orphan_fallback
U_B06_06157,B06,2026-01-03 17:44:00,Marketplace,,1.0,orphan_fallback
U_B06_06174,B06,2026-01-12 01:20:00,Marketplace,,1.0,orphan_fallback
U_B06_06264,B06,2026-01-13 12:06:00,Instagram,,1.0,orphan_fallback
U_B06_06271,B06,2026-01-10 00:13:00,YouTube,,1.0,orphan_fallback
U_B06_06327,B06,2026-01-07 23:37:00,Marketplace,,1.0,orphan_fallback
U_B06_06454,B06,2026-01-08 05:21:00,Instagram,,1.0,orphan_fallback
U_B06_06484,B06,2026-01-11 19:06:00,YouTube,2026-01-06 09:39:00,1.0,last_click
U_B06_06497,B06,2026-01-06 16:52:00,Marketplace,,1.0,orphan_fallback
U_B06_06515,B06,2026-01-05 03:31:00,Google Search,,1.0,orphan_fallback
U_B06_06558,B06,2026-01-07 18:54:00,Instagram,,1.0,orphan_fallback
U_B06_06681,B06,2026-01-11 00:34:00,YouTube,,1.0,orphan_fallback
U_B06_06694,B06,2026-01-03 10:46:00,Instagram,,1.0,orphan_fallback
U_B06_06707,B06,2026-01-07 08:42:00,Influencer Blog,2026-01-04 17:45:00,1.0,last_click
U_B06_06801,B06,2026-01-09 04:06:00,Google Search,,1.0,orphan_fallback
U_B06_06831,B06,2026-01-03 03:44:00,Instagram,2026-01-02 11:44:00,1.0,last_click
U_B06_06834,B06,2026-01-06 18:54:00,Google Search,2026-01-04 16:14:00,1.0,last_click
U_B06_06864,B06,2026-01-07 09:51:00,Instagram,,1.0,orphan_fallback
U_B06_06901,B06,2026-01-11 19:53:00,Influencer Blog,,1.0,orphan_fallback
U_B06_06918,B06,2026-01-06 23:27:00,Influencer Blog,,1.0,orphan_fallback
U_B06_06948,B06,2026-01-04 05:25:00,Google Search,,1.0,orphan_fallback
U_B06_07048,B06,2026-01-10 10:57:00,Google Search,,1.0,orphan_fallback
U_B06_07051,B06,2026-01-02 02:57:00,Google Search,,1.0,orphan_fallback
U_B06_07053,B06,2026-01-12 00:12:00,Google Search,,1.0,orphan_fallback
U_B06_07126,B06,2026-01-10 20:48:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07153,B06,2026-01-06 03:13:00,Google Search,,1.0,orphan_fallback
U_B06_07154,B06,2026-01-07 07:54:00,YouTube,,1.0,orphan_fallback
U_B06_07173,B06,2026-01-08 21:32:00,Marketplace,,1.0,orphan_fallback
U_B06_07180,B06,2026-01-09 14:11:00,Marketplace,2026-01-07 05:50:00,1.0,last_click
U_B06_07202,B06,2026-01-09 10:53:00,Instagram,,1.0,orphan_fallback
U_B06_07240,B06,2026-01-08 03:22:00,YouTube,,1.0,orphan_fallback
U_B06_07248,B06,2026-01-13 18:01:00,YouTube,2026-01-06 23:11:00,1.0,last_click
U_B06_07264,B06,2026-01-12 08:00:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07284,B06,2026-01-06 04:17:00,YouTube,,1.0,orphan_fallback
U_B06_07288,B06,2026-01-06 19:12:00,Influencer Blog,2026-01-01 12:48:00,1.0,last_click
U_B06_07321,B06,2026-01-14 05:54:00,Google Search,2026-01-11 14:04:00,1.0,last_click
U_B06_07340,B06,2026-01-08 15:38:00,Instagram,,1.0,orphan_fallback
U_B06_07348,B06,2026-01-07 17:46:00,Marketplace,,1.0,orphan_fallback
U_B06_07354,B06,2026-01-08 01:35:00,Google Search,,1.0,orphan_fallback
U_B06_07393,B06,2026-01-05 17:40:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07489,B06,2026-01-11 16:52:00,YouTube,,1.0,orphan_fallback
U_B06_07534,B06,2026-01-10 03:05:00,Instagram,2026-01-04 06:29:00,1.0,last_click
U_B06_07587,B06,2026-01-16 10:17:00,Marketplace,,1.0,orphan_fallback
U_B06_07604,B06,2026-01-09 20:25:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07718,B06,2026-01-13 12:42:00,YouTube,,1.0,orphan_fallback
U_B06_07744,B06,2026-01-02 22:36:00,Google Search,,1.0,orphan_fallback
U_B06_07814,B06,2026-01-12 01:29:00,Google Search,2026-01-02 16:56:00,1.0,last_click
U_B06_07830,B06,2026-01-05 16:05:00,Instagram,,1.0,orphan_fallback
U_B06_07835,B06,2026-01-07 00:38:00,Google Search,2026-01-02 20:23:00,1.0,last_click
U_B06_07863,B06,2026-01-10 02:02:00,Instagram,2026-01-08 22:42:00,1.0,last_click
U_B06_07887,B06,2026-01-11 15:45:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07916,B06,2026-01-13 13:40:00,Marketplace,2026-01-08 14:49:00,1.0,last_click
U_B06_07935,B06,2026-01-02 23:45:00,Instagram,,1.0,orphan_fallback
U_B06_07945,B06,2026-01-02 08:08:00,Influencer Blog,,1.0,orphan_fallback
U_B06_07951,B06,2026-01-03 20:25:00,YouTube,,1.0,orphan_fallback
U_B06_07978,B06,2026-01-09 09:04:00,Google Search,,1.0,orphan_fallback
U_B06_08031,B06,2026-01-06 23:29:00,Google Search,2026-01-03 05:41:00,1.0,last_click
U_B06_08041,B06,2026-01-06 01:47:00,YouTube,,1.0,orphan_fallback
U_B06_08052,B06,2026-01-04 15:35:00,Instagram,,1.0,orphan_fallback
U_B06_08066,B06,2026-01-12 13:22:00,YouTube,,1.0,orphan_fallback
U_B06_08139,B06,2026-01-09 03:01:00,Influencer Blog,2026-01-07 19:40:00,1.0,last_click
U_B06_08147,B06,2026-01-10 05:58:00,Google Search,,1.0,orphan_fallback
U_B06_08158,B06,2026-01-04 07:54:00,Marketplace,,1.0,orphan_fallback
U_B06_08204,B06,2026-01-10 09:17:00,Google Search,,1.0,orphan_fallback
U_B06_08207,B06,2026-01-09 14:58:00,YouTube,,1.0,orphan_fallback
U_B06_08254,B06,2026-01-12 12:27:00,YouTube,,1.0,orphan_fallback
U_B06_08265,B06,2026-01-11 22:58:00,Marketplace,,1.0,orphan_fallback
U_B06_08298,B06,2026-01-06 05:13:00,Instagram,,1.0,orphan_fallback
U_B06_08328,B06,2026-01-06 23:36:00,Instagram,,1.0,orphan_fallback
U_B06_08443,B06,2026-01-11 10:13:00,Influencer Blog,,1.0,orphan_fallback
U_B06_08446,B06,2026-01-08 18:41:00,Instagram,,1.0,orphan_fallback
U_B06_08458,B06,2026-01-05 16:46:00,Google Search,,1.0,orphan_fallback
U_B06_08476,B06,2026-01-08 20:54:00,Instagram,2026-01-02 16:17:00,1.0,last_click
U_B06_08488,B06,2026-01-03 20:53:00,Marketplace,,1.0,orphan_fallback
U_B06_08496,B06,2026-01-08 20:20:00,Google Search,,1.0,orphan_fallback
U_B06_08505,B06,2026-01-11 07:55:00,YouTube,,1.0,orphan_fallback
U_B06_08506,B06,2026-01-02 02:25:00,Marketplace,,1.0,orphan_fallback
U_B06_08509,B06,2026-01-08 18:37:00,Marketplace,,1.0,orphan_fallback
U_B06_08533,B06,2026-01-02 08:55:00,Google Search,,1.0,orphan_fallback
U_B06_08546,B06,2026-01-04 00:00:00,YouTube,,1.0,orphan_fallback
U_B06_08572,B06,2026-01-03 08:10:00,Instagram,2026-01-01 19:27:00,1.0,last_click
U_B06_08653,B06,2026-01-04 13:58:00,YouTube,,1.0,orphan_fallback
U_B06_08681,B06,2026-01-05 03:31:00,Google Search,,1.0,orphan_fallback
U_B06_08753,B06,2026-01-10 17:50:00,YouTube,,1.0,orphan_fallback
U_B06_08780,B06,2026-01-11 17:50:00,Marketplace,,1.0,orphan_fallback
U_B06_08804,B06,2026-01-11 22:35:00,Influencer Blog,2026-01-05 05:55:00,1.0,last_click
U_B06_08814,B06,2026-01-08 14:08:00,Google Search,,1.0,orphan_fallback
U_B06_08828,B06,2026-01-03 19:32:00,Marketplace,,1.0,orphan_fallback
U_B06_08885,B06,2026-01-09 13:29:00,Instagram,,1.0,orphan_fallback
U_B06_08903,B06,2026-01-02 10:57:00,Marketplace,,1.0,orphan_fallback
U_B06_09051,B06,2026-01-04 11:15:00,Marketplace,,1.0,orphan_fallback
U_B06_09063,B06,2026-01-07 07:18:00,YouTube,,1.0,orphan_fallback
U_B06_09071,B06,2026-01-06 03:23:00,Instagram,,1.0,orphan_fallback
U_B06_09125,B06,2026-01-06 04:25:00,Google Search,,1.0,orphan_fallback
U_B06_09175,B06,2026-01-09 02:31:00,Google Search,,1.0,orphan_fallback
U_B06_09286,B06,2026-01-03 14:31:00,Google Search,,1.0,orphan_fallback
U_B06_09288,B06,2026-01-04 23:50:00,Marketplace,2026-01-04 11:20:00,1.0,last_click
U_B06_09327,B06,2026-01-04 01:38:00,Instagram,,1.0,orphan_fallback
U_B06_09332,B06,2026-01-11 09:49:00,Marketplace,,1.0,orphan_fallback
U_B06_09338,B06,2026-01-03 09:36:00,Influencer Blog,2026-01-02 19:11:00,1.0,last_click
U_B06_09361,B06,2026-01-07 00:25:00,Instagram,,1.0,orphan_fallback
U_B06_09373,B06,2026-01-08 02:34:00,Marketplace,,1.0,orphan_fallback
U_B06_09400,B06,2026-01-09 21:02:00,Marketplace,,1.0,orphan_fallback
U_B06_09440,B06,2026-01-05 06:41:00,Instagram,,1.0,orphan_fallback
U_B06_09478,B06,2026-01-07 15:15:00,YouTube,2026-01-04 09:57:00,1.0,last_click
U_B06_09530,B06,2026-01-07 07:14:00,Marketplace,2026-01-06 06:24:00,1.0,last_click
U_B06_09565,B06,2026-01-10 07:58:00,Google Search,,1.0,orphan_fallback
U_B06_09589,B06,2026-01-11 00:48:00,Google Search,,1.0,orphan_fallback
U_B06_09598,B06,2026-01-12 19:54:00,YouTube,,1.0,orphan_fallback
U_B06_09599,B06,2026-01-06 19:02:00,Google Search,,1.0,orphan_fallback
U_B06_09678,B06,2026-01-02 17:44:00,Influencer Blog,,1.0,orphan_fallback
U_B06_09709,B06,2026-01-02 17:08:00,YouTube,,1.0,orphan_fallback
U_B06_09718,B06,2026-01-05 10:07:00,Influencer Blog,,1.0,orphan_fallback
U_B06_09738,B06,2026-01-06 09:02:00,Influencer Blog,,1.0,orphan_fallback
U_B06_09775,B06,2026-01-07 21:11:00,Instagram,2026-01-04 22:47:00,1.0,last_click
U_B06_09791,B06,2026-01-10 11:02:00,Marketplace,,1.0,orphan_fallback
U_B06_09838,B06,2026-01-11 14:11:00,Influencer Blog,,1.0,orphan_fallback
U_B06_09846,B06,2026-01-02 19:43:00,Influencer Blog,,1.0,orphan_fallback
U_B06_09950,B06,2026-01-05 10:02:00,YouTube,,1.0,orphan_fallback
U_B06_09969,B06,2026-01-09 06:09:00,YouTube,,1.0,orphan_fallback
U_B06_09979,B06,2026-01-03 20:15:00,YouTube,,1.0,orphan_fallback
U_B07_00005,B07,2026-01-04 08:54:00,Google Search,,1.0,orphan_fallback
U_B07_00007,B07,2026-01-08 09:58:00,YouTube,2026-01-01 20:36:00,1.0,last_click
U_B07_00013,B07,2026-01-08 09:37:00,Google Search,,1.0,orphan_fallback
U_B07_00016,B07,2026-01-09 02:07:00,YouTube,2026-01-08 10:12:00,1.0,last_click
U_B07_00018,B07,2026-01-02 09:44:00,Google Search,2026-01-01 19:20:00,1.0,last_click
U_B07_00027,B07,2026-01-15 04:29:00,Influencer Blog,2026-01-06 17:31:00,1.0,last_click
U_B07_00032,B07,2026-01-11 03:19:00,Marketplace,,1.0,orphan_fallback
U_B07_00035,B07,2026-01-06 09:59:00,Marketplace,,1.0,orphan_fallback
U_B07_00071,B07,2026-01-10 17:59:00,Google Search,,1.0,orphan_fallback
U_B07_00086,B07,2026-01-04 16:44:00,Google Search,,1.0,orphan_fallback
U_B07_00093,B07,2026-01-06 18:29:00,Google Search,,1.0,orphan_fallback
U_B07_00099,B07,2026-01-07 03:21:00,Google Search,2026-01-01 13:23:00,1.0,last_click
U_B07_00101,B07,2026-01-06 10:31:00,Google Search,,1.0,orphan_fallback
U_B07_00111,B07,2026-01-07 02:16:00,Marketplace,,1.0,orphan_fallback
U_B07_00113,B07,2026-01-16 02:26:00,Google Search,,1.0,orphan_fallback
U_B07_00124,B07,2026-01-02 18:07:00,Google Search,,1.0,orphan_fallback
U_B07_00133,B07,2026-01-09 04:24:00,Google Search,,1.0,orphan_fallback
U_B07_00139,B07,2026-01-05 21:43:00,Google Search,,1.0,orphan_fallback
U_B07_00143,B07,2026-01-05 05:09:00,Google Search,,1.0,orphan_fallback
U_B07_00148,B07,2026-01-08 03:35:00,Google Search,,1.0,orphan_fallback
U_B07_00156,B07,2026-01-10 15:10:00,Influencer Blog,2026-01-01 13:45:00,1.0,last_click
U_B07_00164,B07,2026-01-11 23:31:00,Google Search,,1.0,orphan_fallback
U_B07_00168,B07,2026-01-06 20:37:00,Google Search,,1.0,orphan_fallback
U_B07_00169,B07,2026-01-13 20:38:00,Google Search,,1.0,orphan_fallback
U_B07_00170,B07,2026-01-08 01:37:00,Google Search,,1.0,orphan_fallback
U_B07_00176,B07,2026-01-09 09:13:00,Google Search,,1.0,orphan_fallback
U_B07_00180,B07,2026-01-10 23:32:00,Instagram,2026-01-04 21:10:00,1.0,last_click
U_B07_00182,B07,2026-01-11 07:03:00,Google Search,,1.0,orphan_fallback
U_B07_00195,B07,2026-01-05 10:37:00,Marketplace,,1.0,orphan_fallback
U_B07_00209,B07,2026-01-05 16:43:00,Google Search,,1.0,orphan_fallback
U_B07_00210,B07,2026-01-13 12:47:00,Google Search,,1.0,orphan_fallback
U_B07_00212,B07,2026-01-05 11:40:00,Google Search,,1.0,orphan_fallback
U_B07_00217,B07,2026-01-09 07:01:00,Google Search,,1.0,orphan_fallback
U_B07_00221,B07,2026-01-08 08:24:00,Google Search,,1.0,orphan_fallback
U_B07_00226,B07,2026-01-05 19:34:00,Google Search,,1.0,orphan_fallback
U_B07_00230,B07,2026-01-04 21:14:00,Google Search,,1.0,orphan_fallback
U_B07_00233,B07,2026-01-03 12:15:00,YouTube,,1.0,orphan_fallback
U_B07_00234,B07,2026-01-09 08:59:00,Google Search,,1.0,orphan_fallback
U_B07_00247,B07,2026-01-09 13:32:00,Google Search,,1.0,orphan_fallback
U_B07_00261,B07,2026-01-04 07:44:00,Google Search,,1.0,orphan_fallback
U_B07_00270,B07,2026-01-08 10:45:00,Google Search,,1.0,orphan_fallback
U_B07_00272,B07,2026-01-15 00:09:00,Google Search,,1.0,orphan_fallback
U_B07_00274,B07,2026-01-02 09:36:00,Google Search,,1.0,orphan_fallback
U_B07_00280,B07,2026-01-15 08:24:00,Instagram,2026-01-03 16:37:00,1.0,last_click
U_B07_00281,B07,2026-01-09 23:41:00,Google Search,,1.0,orphan_fallback
U_B07_00285,B07,2026-01-08 21:45:00,Google Search,,1.0,orphan_fallback
U_B07_00288,B07,2026-01-06 04:44:00,Google Search,,1.0,orphan_fallback
U_B07_00291,B07,2026-01-10 08:22:00,Google Search,,1.0,orphan_fallback
U_B07_00311,B07,2026-01-07 12:20:00,Google Search,2026-01-06 01:52:00,1.0,last_click
U_B07_00320,B07,2026-01-11 23:37:00,Google Search,,1.0,orphan_fallback
U_B07_00330,B07,2026-01-10 06:41:00,Marketplace,2026-01-06 13:45:00,1.0,last_click
U_B07_00349,B07,2026-01-09 17:53:00,Google Search,2026-01-05 15:59:00,1.0,last_click
U_B07_00350,B07,2026-01-10 13:51:00,Marketplace,,1.0,orphan_fallback
U_B07_00353,B07,2026-01-04 00:15:00,Google Search,,1.0,orphan_fallback
U_B07_00359,B07,2026-01-09 11:54:00,Google Search,,1.0,orphan_fallback
U_B07_00365,B07,2026-01-06 09:31:00,Marketplace,2026-01-04 05:42:00,1.0,last_click
U_B07_00373,B07,2026-01-04 18:28:00,Instagram,,1.0,orphan_fallback
U_B07_00388,B07,2026-01-07 07:50:00,Google Search,,1.0,orphan_fallback
U_B07_00394,B07,2026-01-09 06:54:00,Google Search,,1.0,orphan_fallback
U_B07_00396,B07,2026-01-08 14:22:00,Google Search,,1.0,orphan_fallback
U_B07_00412,B07,2026-01-03 13:45:00,Influencer Blog,,1.0,orphan_fallback
U_B07_00420,B07,2026-01-06 01:45:00,YouTube,2026-01-01 19:02:00,1.0,last_click
U_B07_00425,B07,2026-01-11 01:29:00,Google Search,,1.0,orphan_fallback
U_B07_00427,B07,2026-01-12 15:16:00,YouTube,2026-01-04 12:31:00,1.0,last_click
U_B07_00429,B07,2026-01-03 09:05:00,Influencer Blog,,1.0,orphan_fallback
U_B07_00437,B07,2026-01-07 03:15:00,Marketplace,,1.0,orphan_fallback
U_B07_00439,B07,2026-01-11 08:35:00,Google Search,,1.0,orphan_fallback
U_B07_00441,B07,2026-01-10 07:04:00,Google Search,,1.0,orphan_fallback
U_B07_00451,B07,2026-01-03 17:47:00,Google Search,,1.0,orphan_fallback
U_B07_00458,B07,2026-01-08 23:16:00,Marketplace,,1.0,orphan_fallback
U_B07_00467,B07,2026-01-08 07:33:00,Google Search,,1.0,orphan_fallback
U_B07_00481,B07,2026-01-10 23:00:00,Google Search,,1.0,orphan_fallback
U_B07_00483,B07,2026-01-11 00:23:00,Marketplace,,1.0,orphan_fallback
U_B07_00484,B07,2026-01-13 11:50:00,Google Search,,1.0,orphan_fallback
U_B07_00490,B07,2026-01-06 04:13:00,Google Search,,1.0,orphan_fallback
U_B07_00504,B07,2026-01-08 00:26:00,Google Search,,1.0,orphan_fallback
U_B07_00508,B07,2026-01-10 01:21:00,Google Search,2026-01-04 13:56:00,1.0,last_click
U_B07_00509,B07,2026-01-12 07:31:00,Marketplace,,1.0,orphan_fallback
U_B07_00510,B07,2026-01-06 22:00:00,YouTube,,1.0,orphan_fallback
U_B07_00512,B07,2026-01-05 01:22:00,Google Search,,1.0,orphan_fallback
U_B07_00515,B07,2026-01-11 18:23:00,Google Search,,1.0,orphan_fallback
U_B07_00519,B07,2026-01-04 21:54:00,Google Search,,1.0,orphan_fallback
U_B07_00526,B07,2026-01-05 10:55:00,Instagram,,1.0,orphan_fallback
U_B07_00529,B07,2026-01-08 17:05:00,Google Search,,1.0,orphan_fallback
U_B07_00553,B07,2026-01-12 12:52:00,Google Search,,1.0,orphan_fallback
U_B07_00556,B07,2026-01-05 13:04:00,Google Search,,1.0,orphan_fallback
U_B07_00562,B07,2026-01-10 09:25:00,Influencer Blog,2026-01-02 20:59:00,1.0,last_click
U_B07_00564,B07,2026-01-12 17:55:00,Marketplace,,1.0,orphan_fallback
U_B07_00567,B07,2026-01-14 03:18:00,Google Search,2026-01-08 18:24:00,1.0,last_click
U_B07_00572,B07,2026-01-04 08:04:00,YouTube,,1.0,orphan_fallback
U_B07_00574,B07,2026-01-09 10:54:00,Influencer Blog,2026-01-01 18:08:00,1.0,last_click
U_B07_00581,B07,2026-01-10 02:08:00,Marketplace,,1.0,orphan_fallback
U_B07_00593,B07,2026-01-06 14:10:00,Google Search,,1.0,orphan_fallback
U_B07_00595,B07,2026-01-06 03:04:00,Marketplace,,1.0,orphan_fallback
U_B07_00615,B07,2026-01-12 02:19:00,Instagram,2026-01-04 06:52:00,1.0,last_click
U_B07_00617,B07,2026-01-08 16:26:00,Google Search,,1.0,orphan_fallback
U_B07_00627,B07,2026-01-03 08:07:00,Marketplace,,1.0,orphan_fallback
U_B07_00629,B07,2026-01-04 13:10:00,Instagram,,1.0,orphan_fallback
